,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
5454,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-4 AFlutter,427780,30142,Atrial flutter,427780,30142,30125,33,0,1,0,0,0,18814,17,0,0,1,0,1,17,17,0
5455,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-2 AFlutter,427780,30142,Atrial flutter,427780,30142,625,2951,10,1,1,1,11,626,267,1,1,1,7,10,33,27,0
5456,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-3 AFlutter,427780,30142,Atrial flutter,427780,30142,875,7070,23,1,1,1,14,692,2601,9,1,1,19,71,17,37,0
5457,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-4 AFlutter,427780,30142,Atrial flutter,427780,30142,19125,584,2,1,0,1,0,19131,50,0,0,1,0,2,33,25,0
5458,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Stimulus,Ventricular tachycardia,184999,30145,,,,,,,,,,,,,,,,,,,,
5459,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-1 VTach,184999,30145,Ventricular tachycardia,184999,30145,12125,1517,5,1,1,1,4,12128,300,1,1,1,5,12,17,25,0
5460,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-1 VTach,184999,30145,Ventricular tachycardia,184999,30145,12375,700,2,1,1,1,3,12079,184,1,1,1,3,7,17,26,0
5461,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-1 VTach,184999,30145,Ventricular tachycardia,184999,30145,30125,67,0,1,0,0,0,30130,0,0,0,0,0,0,-1,-1,0
5462,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,1 VTach,184999,30145,Ventricular tachycardia,184999,30145,125,517,2,1,1,1,3,20,384,1,1,1,2,3,316,128,0
5463,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVR VTach,184999,30145,Ventricular tachycardia,184999,30145,30125,17,0,1,0,0,0,30130,0,0,0,0,0,0,-1,-1,0
5464,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1 VTach,184999,30145,Ventricular tachycardia,184999,30145,30125,67,0,1,0,0,0,4022,16,0,0,1,0,1,16,16,0
5465,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V4 VTach,184999,30145,Ventricular tachycardia,184999,30145,21875,717,2,1,0,1,0,4156,150,0,1,1,3,7,16,21,0
5466,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,2 VTach,184999,30145,Ventricular tachycardia,184999,30145,20875,750,2,1,0,1,0,20603,83,0,1,1,3,4,17,21,0
5467,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVL VTach,184999,30145,Ventricular tachycardia,184999,30145,19375,217,1,1,0,1,0,19387,17,0,0,1,0,1,17,17,0
5468,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V2 VTach,184999,30145,Ventricular tachycardia,184999,30145,3875,367,1,1,0,1,0,3622,50,0,1,1,3,3,17,17,0
5469,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5 VTach,184999,30145,Ventricular tachycardia,184999,30145,4375,1217,4,1,1,1,2,4088,216,1,1,1,9,13,16,17,0
5470,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,3 VTach,184999,30145,Ventricular tachycardia,184999,30145,7375,900,3,1,1,1,3,7339,300,1,1,1,3,7,33,43,0
5471,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVF VTach,184999,30145,Ventricular tachycardia,184999,30145,625,1151,4,1,1,1,3,469,316,1,1,1,5,14,34,23,0
5472,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V3 VTach,184999,30145,Ventricular tachycardia,184999,30145,5625,1484,5,1,1,1,4,3672,283,1,1,1,8,13,16,22,0
5473,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V6 VTach,184999,30145,Ventricular tachycardia,184999,30145,4875,584,2,1,1,1,3,4455,166,1,1,1,4,9,16,18,0
5474,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,Information VTach,184999,30145,Ventricular tachycardia,184999,30145,30125,133,0,1,0,0,0,18248,83,0,0,1,0,1,83,83,0
5475,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-2 VTach,184999,30145,Ventricular tachycardia,184999,30145,6625,934,3,1,1,1,3,6705,183,1,1,1,6,9,17,20,0
5476,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-3 VTach,184999,30145,Ventricular tachycardia,184999,30145,6375,500,2,1,1,1,3,5155,284,1,1,1,5,7,16,41,0
5477,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-4 VTach,184999,30145,Ventricular tachycardia,184999,30145,9625,750,2,1,1,1,4,9539,134,0,1,1,4,8,17,17,0
5478,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-2 VTach,184999,30145,Ventricular tachycardia,184999,30145,875,967,3,1,1,1,4,736,250,1,1,1,6,9,17,28,0
5479,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-3 VTach,184999,30145,Ventricular tachycardia,184999,30145,2375,817,3,1,1,1,4,6222,216,1,1,1,5,9,16,24,0
5480,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-3 VTach,184999,30145,Ventricular tachycardia,184999,30145,14125,1067,4,1,1,1,3,14264,416,1,1,1,5,13,34,32,0
5481,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-2 VTach,184999,30145,Ventricular tachycardia,184999,30145,1125,2384,8,1,1,1,7,969,332,1,1,1,8,16,17,21,0
5482,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-3 VTach,184999,30145,Ventricular tachycardia,184999,30145,2375,2451,8,1,1,1,6,10208,885,3,1,1,7,23,17,38,0
5483,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-4 VTach,184999,30145,Ventricular tachycardia,184999,30145,3375,2134,7,1,1,1,6,3355,634,2,1,1,6,26,50,24,0
5484,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Stimulus,Wolf Parkinson White syndrome,378946,30134,,,,,,,,,,,,,,,,,,,,
5485,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-1 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,4625,517,2,1,1,1,3,27683,16,0,0,1,0,1,16,16,0
5486,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-1 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,15375,816,3,1,1,1,3,4994,150,0,1,1,6,7,17,21,0
5487,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-1 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,4375,1566,5,1,1,1,5,4944,332,1,1,1,10,14,16,24,0
5488,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,1 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,-1,0,0,0,0,0,0,30125,0,0,0,0,0,0,-1,-1,0
5489,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVR WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,8125,367,1,1,1,1,2,8280,50,0,1,1,3,3,17,17,0
5490,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,8625,100,0,1,0,1,0,30125,0,0,0,0,0,0,-1,-1,0
5491,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V4 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,-1,0,0,0,0,0,0,30125,0,0,0,0,0,0,-1,-1,0
5492,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,2 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,8875,2116,7,1,1,1,5,8713,732,2,1,1,6,30,34,24,0
5493,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVL WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,7875,1050,3,1,1,1,4,2492,151,0,1,1,5,7,17,22,0
5494,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V2 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,7125,766,3,1,1,1,3,7095,183,1,1,1,6,8,16,23,0
5495,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,21875,300,1,1,0,1,0,21749,116,0,1,1,2,4,17,29,0
5496,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,3 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,3875,2216,7,1,1,1,7,4311,433,1,1,1,9,15,17,29,0
5497,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVF WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,2625,2433,8,1,1,1,9,2559,300,1,1,1,9,16,16,19,0
5498,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V3 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,3125,1433,5,1,1,1,4,2876,417,1,1,1,5,12,17,35,0
5499,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V6 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,6625,450,1,1,1,1,3,6461,67,0,1,1,3,3,33,22,0
5500,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-2 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,5625,866,3,1,1,1,4,5610,117,0,1,1,5,6,17,19,0
5501,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-3 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,3625,733,2,1,1,1,4,6378,50,0,1,1,2,3,17,17,0
5502,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-4 long WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,30125,133,0,1,0,0,0,16116,17,0,0,1,0,1,17,17,0
5503,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-2 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,625,1216,4,1,1,1,6,559,268,1,1,1,4,8,67,33,0
5504,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-3 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,625,716,2,1,1,1,3,709,99,0,1,1,4,4,50,25,0
5505,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-4 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,14125,1100,4,1,1,1,2,14083,317,1,1,1,6,14,17,23,0
5506,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-2 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,125,2133,7,1,1,1,5,9,852,3,1,1,10,18,167,47,0
5507,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-3 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,1875,1716,6,1,1,1,6,1459,284,1,1,1,11,14,17,20,0
5508,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-4 WPW,378946,30134,Wolf Parkinson White syndrome,378946,30134,12625,2116,7,1,1,1,5,12831,365,1,1,1,11,16,16,23,0
5509,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Stimulus,Ventricular paced rhythm,142067,30122,,,,,,,,,,,,,,,,,,,,
5510,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-1 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,16375,3433,11,1,1,1,5,16271,1468,5,1,1,7,51,17,29,0
5511,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-1 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,21625,217,1,1,0,1,0,6820,99,0,1,1,3,4,16,25,0
5512,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-1 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,6875,1933,6,1,1,1,4,6453,1115,4,1,1,5,23,66,48,0
5513,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,1 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,10375,233,1,1,0,1,0,10486,83,0,0,1,0,3,50,28,0
5514,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVR VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,10125,283,1,1,0,1,0,10170,150,0,0,1,0,5,17,30,0
5515,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,9875,350,1,1,0,1,0,9820,200,1,0,1,0,4,50,50,0
5516,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V4 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,12625,283,1,1,0,1,0,12670,150,0,0,1,0,4,66,37,0
5517,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,2 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,10625,117,0,1,0,1,0,30112,0,0,0,0,0,0,-1,-1,0
5518,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVL VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,13375,217,1,1,0,1,0,13353,83,0,0,1,0,3,17,28,0
5519,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V2 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,5375,1616,5,1,1,1,6,5620,918,3,1,1,5,14,34,66,0
5520,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,9625,783,3,1,1,1,2,9636,533,2,1,1,2,5,17,107,0
5521,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,3 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,10875,183,1,1,0,1,0,10769,50,0,0,1,0,2,34,25,0
5522,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVF VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,2375,1383,5,1,1,1,4,2287,534,2,1,1,5,16,17,33,0
5523,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V3 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,2625,1783,6,1,1,1,4,2653,800,3,1,1,6,18,17,44,0
5524,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V6 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,125,400,1,1,0,1,0,17,267,1,0,1,0,4,100,67,0
5525,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,Information VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,19375,133,0,1,0,1,0,19504,67,0,0,1,0,2,50,33,0
5526,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-2 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,4875,1150,4,1,1,1,4,467,284,1,1,1,5,10,33,28,0
5527,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-3 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,6125,850,3,1,1,1,3,6036,384,1,1,1,2,9,17,43,0
5528,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-4 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,-1,0,0,0,0,0,0,30112,0,0,0,0,0,0,-1,-1,0
5529,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-2 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,1125,983,3,1,1,1,2,1035,300,1,1,1,3,7,50,43,0
5530,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-3 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,21125,550,2,1,0,1,0,20988,283,1,0,1,0,6,133,47,0
5531,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-4 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,20625,317,1,1,0,1,0,20655,167,1,0,1,0,4,50,42,0
5532,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-2 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,1625,5349,18,1,1,1,9,1451,2216,7,1,1,11,63,17,35,0
5533,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-3 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,2875,2416,8,1,1,1,6,14836,837,3,1,1,4,23,17,36,0
5534,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-4 VentPaced,142067,30122,Ventricular paced rhythm,142067,30122,14625,467,2,1,1,1,2,14753,233,1,1,1,2,5,17,47,0
5535,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Stimulus,Left bundle branch block,65881,30133,,,,,,,,,,,,,,,,,,,,
5536,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-1 LBBB,65881,30133,Left bundle branch block,65881,30133,18375,417,1,1,0,1,0,17794,66,0,1,1,2,4,16,17,0
5537,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-1 LBBB,65881,30133,Left bundle branch block,65881,30133,10625,583,2,1,1,1,2,10393,283,1,1,1,2,5,133,57,0
5538,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-1 LBBB,65881,30133,Left bundle branch block,65881,30133,6875,2099,7,1,1,1,4,6693,1118,4,1,1,7,24,50,47,0
5539,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,1 LBBB,65881,30133,Left bundle branch block,65881,30133,11625,117,0,1,0,1,0,11675,34,0,0,1,0,1,34,34,0
5540,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVR LBBB,65881,30133,Left bundle branch block,65881,30133,3625,350,1,1,1,1,2,3626,100,0,0,1,0,2,17,50,0
5541,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1 LBBB,65881,30133,Left bundle branch block,65881,30133,3375,2283,8,1,1,1,7,3209,1183,4,1,1,12,27,83,44,0
5542,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V4 LBBB,65881,30133,Left bundle branch block,65881,30133,12625,966,3,1,1,1,3,12692,550,2,1,1,4,11,100,50,0
5543,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,2 LBBB,65881,30133,Left bundle branch block,65881,30133,11625,167,1,1,0,1,0,11643,17,0,0,1,0,1,17,17,0
5544,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVL LBBB,65881,30133,Left bundle branch block,65881,30133,2125,1300,4,1,1,1,6,2026,683,2,1,1,6,13,16,53,0
5545,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V2 LBBB,65881,30133,Left bundle branch block,65881,30133,2875,2099,7,1,1,1,8,2676,866,3,1,1,14,24,17,36,0
5546,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5 LBBB,65881,30133,Left bundle branch block,65881,30133,13625,1416,5,1,1,1,4,13625,985,3,1,1,4,15,33,66,0
5547,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,3 LBBB,65881,30133,Left bundle branch block,65881,30133,7375,1100,4,1,1,1,3,7226,700,2,1,1,4,14,33,50,0
5548,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVF LBBB,65881,30133,Left bundle branch block,65881,30133,1875,1300,4,1,1,1,5,1642,466,2,1,1,8,18,34,26,0
5549,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V3 LBBB,65881,30133,Left bundle branch block,65881,30133,2375,3782,13,1,1,1,13,2425,1566,5,1,1,18,37,17,42,0
5550,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V6 LBBB,65881,30133,Left bundle branch block,65881,30133,5875,2716,9,1,1,1,6,5776,1367,5,1,1,9,35,17,39,0
5551,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,Information LBBB,65881,30133,Left bundle branch block,65881,30133,30125,17,0,1,0,0,0,30107,0,0,0,0,0,0,-1,-1,0
5552,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-2 LBBB,65881,30133,Left bundle branch block,65881,30133,375,700,2,1,1,1,4,458,301,1,1,1,4,8,17,38,0
5553,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-3 LBBB,65881,30133,Left bundle branch block,65881,30133,2375,1749,6,1,1,1,7,2259,717,2,1,1,10,16,16,45,0
5554,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-4 LBBB,65881,30133,Left bundle branch block,65881,30133,23125,217,1,1,0,1,0,23043,117,0,1,1,2,6,17,20,0
5555,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-2 LBBB,65881,30133,Left bundle branch block,65881,30133,30125,50,0,1,0,0,0,30107,0,0,0,0,0,0,-1,-1,0
5556,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-3 LBBB,65881,30133,Left bundle branch block,65881,30133,16375,650,2,1,0,1,0,16159,416,1,0,1,0,6,17,69,0
5557,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-4 LBBB,65881,30133,Left bundle branch block,65881,30133,-1,0,0,0,0,0,0,30107,0,0,0,0,0,0,-1,-1,0
5558,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-2 LBBB,65881,30133,Left bundle branch block,65881,30133,125,1666,6,1,1,1,3,558,450,1,1,1,6,17,83,26,0
5559,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-3 LBBB,65881,30133,Left bundle branch block,65881,30133,30125,83,0,1,0,0,0,30107,0,0,0,0,0,0,-1,-1,0
5560,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-4 LBBB,65881,30133,Left bundle branch block,65881,30133,-1,0,0,0,0,0,0,30107,0,0,0,0,0,0,-1,-1,0
5561,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Stimulus,ST elevation MI,463785,30168,,,,,,,,,,,,,,,,,,,,
5562,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5-1 STEMI,463785,30168,ST elevation MI,463785,30168,1625,633,2,1,1,1,4,12596,84,0,1,1,4,4,17,21,0
5563,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-1 STEMI,463785,30168,ST elevation MI,463785,30168,1875,2100,7,1,1,1,9,1792,167,1,1,1,6,9,17,19,0
5564,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-1 STEMI,463785,30168,ST elevation MI,463785,30168,3875,2450,8,1,1,1,8,3493,349,1,1,1,5,12,17,29,0
5565,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,3 STEMI,463785,30168,ST elevation MI,463785,30168,8875,750,2,1,1,1,3,8745,167,1,1,1,3,6,67,28,0
5566,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVF STEMI,463785,30168,ST elevation MI,463785,30168,375,1850,6,1,1,1,5,16587,665,2,1,1,5,23,17,29,0
5567,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V3 STEMI,463785,30168,ST elevation MI,463785,30168,5125,2167,7,1,1,1,6,437,567,2,1,1,11,23,17,25,0
5568,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V6 STEMI,463785,30168,ST elevation MI,463785,30168,7375,700,2,1,1,1,2,7329,167,1,1,1,3,7,50,24,0
5569,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,2 STEMI,463785,30168,ST elevation MI,463785,30168,375,167,1,1,0,1,0,220,17,0,0,1,0,1,17,17,0
5570,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVL STEMI,463785,30168,ST elevation MI,463785,30168,6375,833,3,1,1,1,3,5310,167,1,1,1,6,8,17,21,0
5571,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V2 STEMI,463785,30168,ST elevation MI,463785,30168,4625,1250,4,1,1,1,3,4577,217,1,1,1,5,9,49,24,0
5572,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V5 STEMI,463785,30168,ST elevation MI,463785,30168,30125,33,0,1,0,0,0,30153,0,0,0,0,0,0,-1,-1,0
5573,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,1 STEMI,463785,30168,ST elevation MI,463785,30168,125,200,1,1,0,1,0,20,167,1,1,1,2,3,50,56,0
5574,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,aVR STEMI,463785,30168,ST elevation MI,463785,30168,5375,83,0,1,0,1,0,30153,0,0,0,0,0,0,-1,-1,0
5575,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1 STEMI,463785,30168,ST elevation MI,463785,30168,30125,50,0,1,0,0,0,30153,0,0,0,0,0,0,-1,-1,0
5576,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V4 STEMI,463785,30168,ST elevation MI,463785,30168,-1,0,0,0,0,0,0,30153,0,0,0,0,0,0,-1,-1,0
5577,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-2 STEMI,463785,30168,ST elevation MI,463785,30168,4125,2200,7,1,1,1,6,4126,483,2,1,1,5,17,17,28,0
5578,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-3 STEMI,463785,30168,ST elevation MI,463785,30168,375,1400,5,1,1,1,6,470,333,1,1,1,8,16,17,21,0
5579,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,V1-4 STEMI,463785,30168,ST elevation MI,463785,30168,10625,317,1,1,0,1,0,10611,117,0,1,1,2,4,67,29,0
5580,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-2 STEMI,463785,30168,ST elevation MI,463785,30168,8625,1250,4,1,1,1,6,8628,150,0,1,1,6,9,17,17,0
5581,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-3 STEMI,463785,30168,ST elevation MI,463785,30168,11375,633,2,1,1,1,4,13901,50,0,1,1,2,2,16,25,0
5582,ECG Study,CCU 2 ,FEMALE,0,CCU Nurse,Static AOI,II-4 STEMI,463785,30168,ST elevation MI,463785,30168,30125,67,0,1,0,0,0,30153,0,0,0,0,0,0,-1,-1,0
